% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.297236049e+03 +3.297236049e+03 +3.412916049e+03 +3.412916049e+03 -1.8365e+00 +4.6781e+00 -1.1707e+00 +4.1900e+00 +6.0987e-01 -6.9560e-01 +9.1807e-01 +1.6075e-01 -4.3712e-02 +7.5883e-01 +1.5013e+00 -9.1925e-01 +4.4829e+00 -4.9466e+00 -2.8655e+00 -4.3055e+00 +1.9323e+00 -3.3429e+00 +1.0009e+00 -4.0660e+00
10 +1.993569716e+03 +1.993569716e+03 +2.109249716e+03 +2.109249716e+03 -1.0450e+00 +1.1209e+00 +2.0848e+00 +2.3865e-01 -3.0024e+00 +8.7998e-01 +2.3026e+00 +2.7831e+00 -2.1852e+00 -3.2405e+00 -2.7128e+00 -4.2398e+00 +2.8253e+00 +1.6364e+00 -1.0645e+00 -3.5050e+00 -3.3392e-01 -4.9873e+00 -1.5104e+00 +2.5663e+00
15 +1.514676374e+03 +1.514676374e+03 +1.630356374e+03 +1.630356374e+03 -4.8601e+00 -4.8402e+00 +1.8044e+00 -3.9849e-01 -9.3382e-02 +9.8386e-01 +2.9719e+00 -2.7630e+00 +3.7067e+00 -2.1198e+00 -1.6077e+00 -2.9347e+00 -3.3277e+00 -4.5252e+00 -1.0467e-01 +1.0285e+00 -2.8546e+00 +3.7782e+00 -3.1013e+00 +6.7577e-01
76 +9.536504836e+02 +9.536504836e+02 +1.069330484e+03 +1.069330484e+03 -6.7785e-01 +2.8784e+00 -3.3584e+00 +1.0336e+00 +1.8837e+00 +3.0162e-01 -3.6365e+00 -2.2187e+00 +3.8152e+00 -1.4501e+00 -4.6671e-01 -2.1298e+00 +2.5440e+00 +1.4386e+00 -1.7711e-01 +3.4812e+00 -4.9873e+00 -5.8669e-01 +3.4568e+00 +8.0527e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.042251146e+03 +1.042251146e+03 +1.038541146e+03 +1.038541146e+03 -1.3437e+00 -2.8529e+00 -4.4070e+00 +3.4028e+00 -4.3635e-02 -1.5499e+00 +4.8577e-01 +4.7224e+00 +5.2024e-01 +1.6172e+00 -1.2946e+00 +3.6294e+00 +8.8605e-01 +4.2131e+00 -1.8590e+00 -1.3003e+00 +2.6137e-01 +3.2257e+00 +3.2501e+00 +8.0335e-01
38 +8.133261491e+02 +8.133261491e+02 +8.096161491e+02 +8.096161491e+02 -1.4289e+00 -4.5017e+00 +2.8717e-01 -1.6048e+00 +2.0924e+00 +2.9174e+00 -1.7763e+00 +2.0869e+00 +1.5370e+00 +2.1626e+00 +4.1857e+00 -4.9041e+00 +9.8521e-01 -3.6792e+00 -4.4457e+00 -3.6482e+00 +1.4441e+00 +4.8046e+00 +3.6752e+00 -2.0831e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.390039600e+03 +8.390039600e+03 +8.522219600e+03 +8.522219600e+03 +1.3722e+00 -1.3529e+00 -2.9689e+00 +4.9475e+00 -6.0991e-01 -2.5551e+00 -2.2269e+00 -5.9915e-01 +6.0075e-01 -2.7711e+00 +1.7526e+00 -1.0585e+00 -8.7630e-02 -4.5930e+00 +4.3410e+00 -2.0201e+00 +4.8545e+00 +2.7038e+00 -1.1548e+00 -3.2497e+00
2 +5.486157152e+03 +5.486157152e+03 +5.618337152e+03 +5.618337152e+03 +3.3747e+00 -4.9062e+00 -4.6897e+00 +5.9393e-01 -4.8522e+00 +4.7373e+00 +2.0234e+00 -2.4376e-01 +1.7593e+00 -4.2914e-01 +2.7012e+00 -1.8065e+00 +3.4164e+00 -2.7739e+00 -8.1937e-01 +2.1642e+00 -1.3752e+00 -1.8312e+00 -3.7934e+00 +1.6638e-01
5 +3.142391913e+03 +3.142391913e+03 +3.274571913e+03 +3.274571913e+03 +2.1751e+00 +1.4030e+00 -1.5540e+00 +6.9209e-01 -3.2031e+00 -3.3155e+00 -4.6668e+00 +3.5840e+00 -1.4146e+00 +3.4230e+00 +2.5014e+00 +3.1119e-01 +2.9148e+00 +4.4233e-01 -1.8825e-01 +4.1800e-01 +7.8324e-01 -1.7313e-01 -2.1004e+00 +9.8559e-01
7 +1.814237925e+03 +1.814237925e+03 +1.946417925e+03 +1.946417925e+03 -2.4545e-01 -1.9219e+00 -7.4549e-01 -2.4264e+00 +8.5481e-01 +1.1399e+00 +4.1266e+00 -4.3954e+00 -2.8708e+00 -4.2994e+00 -3.1745e+00 +5.6057e-02 -2.2345e+00 -4.9200e+00 +2.7125e+00 +2.7637e+00 -3.1740e+00 +4.6265e+00 +1.7899e+00 +1.6553e-01
17 +1.364839205e+03 +1.364839205e+03 +1.497019205e+03 +1.497019205e+03 +1.3380e+00 +1.0997e+00 +1.2470e+00 -2.0057e+00 +3.1007e+00 -6.9920e-01 +2.6901e+00 +7.1424e-01 -1.1244e+00 -1.3411e+00 -5.5348e-01 -2.9512e+00 -3.9855e+00 +3.4927e+00 -4.7911e+00 -2.7609e+00 -1.3377e+00 +5.7453e-01 +1.0073e+00 +4.8861e+00
99 +9.719553448e+02 +9.719553448e+02 +1.104135345e+03 +1.104135345e+03 +3.9594e+00 +3.0742e+00 +1.8057e+00 -3.7166e+00 +2.4145e-01 +2.5414e+00 +3.0493e+00 +4.8230e+00 -2.5356e-01 -2.7376e+00 -6.9900e-01 +1.6208e+00 +6.5282e-01 +1.4519e+00 -1.1600e+00 -3.8713e+00 -4.5376e-01 -4.4579e-01 -5.5644e-01 +6.3955e-02
% function evaluation | noise-free fitness - Fopt (-4.174000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.237309312e+04 +1.237309312e+04 +1.233135312e+04 +1.233135312e+04 +2.9267e+00 -4.0221e+00 +2.8985e+00 +3.2577e+00 +4.7220e+00 +2.2296e+00 -3.8967e+00 +2.2194e+00 +2.1664e+00 -1.2028e+00 +3.5300e-01 -4.2706e+00 -3.4769e+00 +3.2470e-01 -2.5104e+00 -7.3032e-01 +4.5160e+00 -3.6314e+00 +1.9895e+00 +1.8012e-02
2 +7.687792145e+03 +7.687792145e+03 +7.646052145e+03 +7.646052145e+03 -4.7817e+00 -4.0736e+00 +4.0915e+00 +1.8941e-04 -2.5609e+00 -1.2038e+00 -2.6334e+00 -7.5089e-01 +2.0655e+00 +5.8120e-01 +2.3152e+00 +1.4894e+00 -3.0140e+00 +2.8033e+00 +2.9574e+00 +4.9795e+00 +3.3786e+00 +5.2266e-03 +2.3337e-01 -6.8110e-01
5 +5.220261249e+03 +5.220261249e+03 +5.178521249e+03 +5.178521249e+03 +3.8689e+00 -4.1629e+00 -1.0902e+00 -1.3524e+00 +1.1490e+00 +7.5101e-01 -4.7856e+00 +2.0364e+00 +4.8399e+00 +5.9337e-01 +2.7447e+00 +4.9466e+00 -2.4735e+00 -4.1821e+00 -3.4842e+00 +4.4760e+00 +2.0824e+00 -9.9240e-01 -3.7425e+00 -4.3905e+00
6 +3.826167913e+03 +3.826167913e+03 +3.784427913e+03 +3.784427913e+03 +4.4287e+00 -2.6410e+00 +2.2809e+00 -2.5675e+00 +2.8003e+00 +3.1140e+00 -1.4719e+00 +2.7013e-01 +1.3694e+00 -5.3520e-01 +3.9647e+00 +3.4020e+00 -2.5959e+00 -4.4722e+00 -4.0259e+00 -1.0519e+00 -4.0927e+00 +1.8072e+00 +3.3652e+00 +3.5287e+00
20 +1.559473953e+03 +1.559473953e+03 +1.517733953e+03 +1.517733953e+03 -1.6591e-01 -4.3853e+00 -1.0970e+00 -4.7847e+00 -3.1842e+00 +4.8655e+00 -3.7217e+00 +4.5976e+00 +4.6762e-01 -4.0965e+00 +1.0154e+00 -5.9487e-01 -4.5356e+00 +1.5679e+00 +1.0743e+00 +4.5128e+00 -2.8580e+00 -7.1190e-01 -2.1285e+00 +7.5812e-01
% function evaluation | noise-free fitness - Fopt (-4.948600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.398309829e+03 +6.398309829e+03 +5.903449829e+03 +5.903449829e+03 +1.3481e+00 +4.7472e+00 +2.1586e+00 -1.9494e-02 +2.0229e-01 +4.0457e+00 +3.2152e+00 -8.8305e-01 -2.5223e+00 +2.5419e+00 +1.6750e+00 +1.5244e+00 +2.3400e+00 -9.7616e-01 -1.3261e+00 -4.2695e+00 +3.9497e+00 +7.6361e-01 -2.6902e+00 -4.1543e+00
4 +3.223994513e+03 +3.223994513e+03 +2.729134513e+03 +2.729134513e+03 -1.0625e+00 +2.1473e+00 -4.2364e-02 +4.7538e+00 -3.2291e-01 -4.6043e+00 +3.9307e+00 +3.8308e+00 +2.8135e+00 -2.6418e+00 -4.6002e+00 -1.9027e+00 -3.3156e+00 -9.8386e-01 -2.4575e+00 -1.5603e+00 -4.5017e+00 +2.4090e+00 -3.3042e+00 -3.1270e-01
6 +1.819166994e+03 +1.819166994e+03 +1.324306994e+03 +1.324306994e+03 +4.5790e+00 -2.8798e-01 +7.1350e-01 +2.2308e+00 -1.1854e+00 +4.2987e+00 -2.3497e+00 +4.2442e+00 +1.7155e-01 -2.2800e+00 -3.7446e+00 +2.5997e+00 +7.1399e-01 -3.2693e-01 -8.4175e-01 +1.5094e+00 -2.5402e-01 -3.8290e+00 -2.6077e+00 +4.9187e+00
11 +9.528637865e+02 +9.528637865e+02 +4.580037865e+02 +4.580037865e+02 -1.9822e+00 -1.2484e+00 +1.4816e+00 -2.2973e+00 -2.7558e+00 +3.4912e+00 -7.0744e-01 -4.1997e-01 -3.5631e+00 +2.5110e+00 +1.3275e+00 +1.5433e+00 +3.4465e+00 -4.5281e+00 -1.2308e+00 -4.4415e+00 -3.8837e+00 +4.2871e+00 -1.3359e+00 -7.0772e-01
145 +5.654573501e+02 +5.654573501e+02 +7.059735014e+01 +7.059735014e+01 -3.4691e+00 +4.0305e+00 -3.3752e+00 +2.0228e+00 +1.6090e+00 +1.0815e+00 +1.5910e+00 -8.3660e-01 +3.9156e-01 +4.4228e+00 -9.5493e-02 -2.7621e+00 +3.5759e-01 -2.9779e+00 +1.0967e+00 -3.3951e+00 -3.7365e+00 +1.8207e+00 +1.0398e+00 +1.0058e+00
% function evaluation | noise-free fitness - Fopt (3.484000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.838519027e+03 +2.838519027e+03 +3.186919027e+03 +3.186919027e+03 +3.2358e+00 +4.1004e+00 -2.3018e+00 +2.0608e+00 +3.4202e-01 +8.3459e-01 +1.5804e+00 +2.6701e+00 -4.2175e-01 -1.9757e+00 -1.1907e+00 +8.0990e-01 +3.0836e+00 -1.0377e+00 -4.5739e+00 +3.2361e+00 +3.9026e+00 +2.2062e+00 +1.5059e+00 -1.9978e+00
2 +8.450189888e+02 +8.450189888e+02 +1.193418989e+03 +1.193418989e+03 -1.9324e+00 +3.8784e+00 +4.8954e-01 -4.2911e+00 -3.6754e+00 +2.0484e+00 +1.7965e-01 -3.9868e+00 -4.9721e-01 +2.4446e+00 -1.6477e+00 +2.0252e+00 -1.0054e+00 +1.1046e+00 +1.2690e+00 +2.3520e+00 +1.8828e+00 +4.0300e+00 +1.3896e+00 -3.0343e+00
% function evaluation | noise-free fitness - Fopt (3.770000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.255816041e+03 +6.255816041e+03 +6.259586041e+03 +6.259586041e+03 -4.7907e+00 +4.4138e+00 -5.4085e-01 -7.5088e-01 -3.6386e+00 -1.9878e-01 +2.7104e+00 +2.0781e+00 +1.1058e+00 +4.4477e+00 -1.4326e+00 +1.9070e+00 +3.5402e+00 +1.8903e+00 +1.4385e+00 +4.8609e+00 +1.4893e+00 +3.9793e+00 -4.3372e+00 -1.1468e+00
2 +1.469947920e+03 +1.469947920e+03 +1.473717920e+03 +1.473717920e+03 -3.2303e+00 -9.8030e-01 -3.4052e+00 +2.0692e-01 -3.1512e+00 +3.8617e+00 -3.1075e+00 -7.0791e-01 +3.6678e-01 -1.9367e+00 +2.9136e+00 +1.6192e+00 -2.0086e+00 +7.8260e-01 +9.9892e-01 +1.4687e+00 -4.5288e+00 +2.4527e+00 +2.5982e+00 -1.0463e+00
71 +9.027306082e+02 +9.027306082e+02 +9.065006082e+02 +9.065006082e+02 +3.5729e+00 -7.3952e-01 +3.2049e+00 -1.9455e+00 -4.8970e+00 -2.7380e+00 +8.7755e-01 -4.7886e+00 +2.9883e+00 -3.8121e+00 -9.2349e-01 +5.0973e-01 -2.0808e-01 -3.6803e+00 +1.7582e+00 +2.4812e+00 +2.0836e-01 -2.4957e+00 -2.5351e+00 -6.5864e-01
% function evaluation | noise-free fitness - Fopt (3.770000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.229729360e+03 +6.229729360e+03 +6.267429360e+03 +6.267429360e+03 -4.0060e+00 +5.3084e-01 +7.2208e-02 -1.9120e+00 -4.0770e+00 +4.0756e+00 +3.3797e+00 +1.2934e+00 -3.9989e+00 -4.4995e+00 +2.0175e+00 -4.7372e-01 -9.9804e-01 -4.3809e+00 -3.0680e+00 -3.5471e+00 +4.3907e+00 +3.0704e+00 +4.8183e+00 -4.6421e+00
5 +1.525574450e+03 +1.525574450e+03 +1.563274450e+03 +1.563274450e+03 -3.3626e+00 -1.8446e+00 +3.7782e+00 +2.3360e+00 -2.6806e+00 +4.9284e+00 +4.4106e+00 +4.7594e+00 +2.6147e+00 -1.9388e+00 -3.5537e+00 -3.2912e+00 -4.0950e+00 +7.3398e-01 +8.9093e-01 -4.5712e+00 +1.8025e+00 -6.9030e-01 +3.6907e+00 -3.1956e+00
57 +8.662846741e+02 +8.662846741e+02 +9.039846741e+02 +9.039846741e+02 -4.9867e+00 +6.8102e-01 -3.1397e+00 +3.0630e+00 -2.7921e+00 -2.9738e+00 +9.8968e-01 -2.0849e+00 +4.1186e-01 -4.7523e+00 -4.3189e+00 -3.7342e+00 -6.1265e-01 -1.0508e+00 +2.2821e+00 -6.7030e-03 +1.8686e+00 +3.7598e+00 +3.4328e+00 +2.9723e-01
% function evaluation | noise-free fitness - Fopt (6.956900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.498981649e+03 +3.498981649e+03 +4.194671649e+03 +4.194671649e+03 +3.5216e+00 +2.9081e+00 -8.3804e-01 -4.8457e+00 +3.1837e+00 -4.5295e+00 -4.4598e+00 -1.8146e-01 -2.3862e+00 +2.3370e+00 -2.8472e+00 -3.6452e+00 +2.4769e+00 -1.7776e+00 -5.2774e-01 -3.9942e+00 +3.3003e+00 +4.0180e+00 -3.4168e+00 -4.1025e-01
2 +2.163479717e+03 +2.163479717e+03 +2.859169717e+03 +2.859169717e+03 -2.6618e+00 +1.4991e+00 -1.5901e+00 -5.5516e-01 -2.8474e+00 +4.1842e+00 +3.4942e+00 +4.1056e+00 +2.6575e+00 -2.7615e+00 +6.0902e-02 -2.5647e+00 -2.5187e+00 +3.7738e+00 -3.3888e+00 -4.4413e+00 -3.0989e+00 -4.4609e+00 +3.9524e+00 +1.1868e+00
7 +1.229754020e+03 +1.229754020e+03 +1.925444020e+03 +1.925444020e+03 -4.2150e+00 +4.5401e-02 +4.2969e-01 -4.6682e+00 -4.8449e+00 +1.6384e+00 -1.2779e+00 +1.7333e+00 -2.2032e+00 -1.3673e+00 -3.4310e+00 +1.9552e+00 -2.9883e-01 +1.1326e+00 -1.5454e+00 +4.1715e+00 +1.3012e+00 -8.9623e-01 +1.2611e+00 +1.9604e+00
113 +8.186770077e+02 +8.186770077e+02 +1.514367008e+03 +1.514367008e+03 +1.3314e+00 -2.8666e-01 +3.9300e+00 -1.7570e+00 -4.8420e+00 +2.0899e+00 -2.0588e+00 -1.2298e+00 -2.8726e+00 +7.4184e-01 -2.3217e-01 -4.7735e+00 +1.7911e+00 -1.6952e+00 -2.5131e+00 -1.7021e+00 +6.6656e-01 +1.5201e+00 +6.0018e-01 -1.2352e+00
% function evaluation | noise-free fitness - Fopt (-1.180300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.241297579e+03 +9.241297579e+03 +9.123267579e+03 +9.123267579e+03 +2.1995e+00 +4.8482e+00 -3.3736e+00 +4.0697e+00 -1.8553e+00 +2.7542e-01 -4.3618e+00 -4.2895e+00 +3.6055e+00 +3.6602e+00 -1.0653e+00 -4.4558e+00 +3.3524e+00 +2.3338e-01 +3.9299e+00 +1.7090e+00 -2.3875e+00 -3.6459e+00 +2.8063e+00 -5.6877e-01
2 +2.383957551e+03 +2.383957551e+03 +2.265927551e+03 +2.265927551e+03 +2.6080e+00 +1.4880e+00 -1.0253e+00 +5.8455e-01 +3.9121e+00 +1.7737e+00 +2.5951e-01 +4.4202e+00 -1.4211e+00 -1.1225e+00 +3.0306e+00 -1.8911e+00 +1.3359e+00 -2.5437e+00 +1.2598e+00 +1.7528e-01 +1.3890e+00 +1.7800e+00 +3.3764e+00 -4.1861e+00
8 +1.453566827e+03 +1.453566827e+03 +1.335536827e+03 +1.335536827e+03 -3.3278e+00 -4.2643e-01 -4.3860e+00 +4.9386e+00 +3.4882e+00 +2.3707e+00 -2.7077e+00 -3.0132e+00 +9.7881e-02 -3.0717e+00 -3.5636e+00 -9.9021e-01 +1.2689e+00 -2.2532e+00 -4.8349e+00 +2.8900e-01 -3.1755e+00 +4.6069e+00 -1.1891e+00 -4.3097e+00
106 +6.889215709e+02 +6.889215709e+02 +5.708915709e+02 +5.708915709e+02 -8.9040e-01 +3.9147e+00 -4.0833e+00 -3.0995e+00 -7.9120e-01 +2.3301e+00 +2.0959e+00 -2.2367e+00 +1.2771e+00 +3.4785e+00 +1.5727e+00 +2.2966e+00 -2.1780e+00 +9.8968e-01 -4.6503e+00 -7.9739e-01 +2.8586e+00 +1.4521e+00 +2.6142e+00 -3.9093e+00
% function evaluation | noise-free fitness - Fopt (4.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.178609065e+03 +4.178609065e+03 +4.226769065e+03 +4.226769065e+03 -2.2865e+00 +1.2251e+00 -3.9980e+00 +3.6413e-02 +4.7469e+00 +2.8431e+00 -3.7869e+00 -2.4054e+00 -4.3664e+00 +3.6251e+00 +2.2396e+00 +4.6209e+00 -2.8209e+00 -2.8537e+00 +4.3101e-01 +6.6725e-01 -3.4686e+00 +4.5973e+00 -9.5099e-01 -4.3460e+00
2 +2.375237964e+03 +2.375237964e+03 +2.423397964e+03 +2.423397964e+03 +3.1272e+00 -4.6752e+00 -1.5159e+00 -3.0491e+00 -4.6142e-01 -1.3325e-01 -1.1256e+00 +2.4267e+00 +1.4360e-01 -8.8543e-02 +1.6699e+00 -3.3907e+00 -1.2422e+00 -3.9653e-01 -1.8116e+00 +1.8657e+00 +3.2070e+00 +2.6656e+00 +6.0482e-01 -4.8092e+00
4 +1.109468088e+03 +1.109468088e+03 +1.157628088e+03 +1.157628088e+03 +2.0158e+00 -1.2371e+00 -1.5747e+00 +3.6702e+00 +1.5732e+00 +1.8636e+00 -4.7987e+00 -1.5869e+00 -3.3737e+00 +1.8594e+00 -3.4826e+00 +4.2353e-01 +1.2761e+00 +4.0868e+00 +2.9968e+00 -3.4564e+00 -7.7742e-01 -2.3504e+00 -4.8015e+00 -3.2078e+00
81 +7.224179649e+02 +7.224179649e+02 +7.705779649e+02 +7.705779649e+02 -1.1707e+00 +3.1639e+00 -4.0241e+00 -3.8987e+00 -1.0959e+00 +4.0192e+00 +2.7746e+00 +1.0178e+00 +4.5377e-01 +2.7507e-02 -1.0303e+00 -2.4698e+00 +3.1942e+00 +1.6135e+00 -3.3805e+00 +5.3825e-01 +6.1307e-01 -7.7500e-01 -8.1906e-01 +5.8103e-01
% function evaluation | noise-free fitness - Fopt (8.384000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.094209102e+03 +7.094209102e+03 +7.178049102e+03 +7.178049102e+03 +4.2668e-01 -3.2611e+00 -2.4368e+00 +4.2001e+00 +9.0264e-01 -4.0435e+00 +1.7167e-01 +1.1755e+00 +2.9762e+00 +3.8827e+00 +2.8802e+00 -3.0965e+00 +3.9201e-01 +3.8244e+00 +3.1247e+00 -1.6741e+00 +2.3733e+00 +4.6195e+00 -1.0035e+00 +2.1395e+00
2 +3.398329777e+03 +3.398329777e+03 +3.482169777e+03 +3.482169777e+03 +3.0969e+00 +2.5263e+00 +3.3419e+00 +4.5216e+00 -3.1184e+00 +3.5298e+00 -7.3423e-01 +3.7557e+00 +3.1810e+00 +1.4770e+00 +5.1843e-01 -2.3987e+00 +2.4573e+00 +1.0254e+00 -1.5805e+00 +2.5226e+00 -2.4776e+00 -2.9520e+00 -4.9672e+00 +4.3189e+00
14 +8.790053191e+02 +8.790053191e+02 +9.628453191e+02 +9.628453191e+02 +2.2983e+00 +3.3703e+00 -2.2273e+00 +8.3391e-01 -3.6649e+00 +3.5247e+00 -1.2817e+00 -2.9091e+00 -1.7226e+00 -2.9353e+00 -1.6126e-01 +2.7475e+00 +4.7794e-01 -1.0993e+00 -1.7986e+00 -2.7300e-01 -3.0441e+00 -8.5110e-01 -3.6935e-01 -1.5034e+00
% function evaluation | noise-free fitness - Fopt (1.536000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.042141509e+03 +6.042141509e+03 +6.057501509e+03 +6.057501509e+03 -4.2788e+00 +2.6113e+00 +2.6881e+00 -9.4306e-01 -4.5417e+00 +3.3596e+00 +3.2283e+00 +2.7788e+00 +1.0703e+00 -6.6513e-01 -6.1577e-01 -3.9058e+00 +4.3975e+00 -3.4912e+00 +3.1861e+00 -7.5623e-02 -2.5907e-01 +4.1198e+00 +4.7366e-01 -1.6436e+00
2 +2.662505907e+03 +2.662505907e+03 +2.677865907e+03 +2.677865907e+03 +2.4185e+00 -1.6830e-01 +4.0603e+00 -1.2832e+00 +1.2183e+00 +2.8930e+00 +2.7692e+00 -2.1874e+00 +3.8996e+00 +1.0629e+00 +2.7321e+00 +8.8975e-01 -3.0408e+00 +4.7319e+00 +3.8443e-01 -1.4431e+00 -3.3062e-01 +2.0894e+00 -2.8173e+00 +2.6755e+00
7 +1.790300000e+03 +1.790300000e+03 +1.805660000e+03 +1.805660000e+03 +2.1788e+00 +1.7233e+00 -3.3607e+00 -4.4084e+00 +1.3591e+00 +3.8734e+00 +1.0836e+00 +4.6646e+00 +7.3955e-01 -2.9649e+00 -3.3709e+00 -1.2789e+00 +1.5550e-01 -4.9239e+00 +1.6935e+00 -1.0258e+00 -5.2132e-01 -4.5730e+00 -4.0385e+00 +2.9031e-01
9 +1.431046153e+03 +1.431046153e+03 +1.446406153e+03 +1.446406153e+03 +3.1217e+00 -1.9907e+00 +4.5323e+00 +2.4269e+00 -2.8032e+00 +1.9865e+00 +2.1896e+00 +2.3513e+00 -2.0433e+00 -2.9602e+00 +1.3805e+00 -4.6794e+00 +5.7902e-01 -3.4616e+00 -2.3392e+00 -1.4971e+00 -4.4776e+00 +4.3479e+00 +2.8578e+00 -1.5950e+00
